,opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,cluster,series,sales_price,manager,regional_office
198,5CSSZJF4,Jonathan Berthelot,GTX Basic,Finhigh,Won,2016-12-11,2017-03-21,543.0,0.0,,,Melvin Marxen,Central
199,0XG8TOJF,Kary Hendrixson,GTX Plus Pro,Fasehatice,Lost,2016-12-11,2017-03-18,0.0,,,,Summer Sewald,West
200,IIS0O91J,Kary Hendrixson,GTXPro,Fasehatice,Won,2016-12-11,2017-03-28,5149.0,1.0,,,Summer Sewald,West
201,2LP5SUR5,Lajuana Vencill,GTX Basic,Treequote,Lost,2016-12-11,2017-03-09,0.0,,,,Dustin Brinkmann,Central
202,PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,2016-12-11,2017-03-11,1043.0,0.0,,,Celia Rouche,West
203,5I4K5TQE,Cassey Cress,GTX Plus Pro,Sumace,Lost,2016-12-12,2017-03-09,0.0,,,,Rocco Neubert,East
204,RV3LPOYP,James Ascencio,GTX Basic,Condax,Won,2016-12-12,2017-03-29,437.0,0.0,,,Summer Sewald,West
205,A194RP0I,Rosalina Dieter,MG Advanced,,Engaging,2016-12-12,,,,,,Celia Rouche,West
206,1HVNTEPV,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,2016-12-12,2017-03-11,4465.0,1.0,,,Cara Losch,East
207,LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,2016-12-12,2017-03-18,443.0,0.0,,,Celia Rouche,West
208,TBV972NP,Violet Mclelland,MG Special,Sumace,Lost,2016-12-12,2017-03-23,0.0,,,,Cara Losch,East
209,EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,2016-12-13,2017-03-20,4278.0,1.0,,,Melvin Marxen,Central
210,VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,2016-12-13,2017-03-06,41.0,0.0,,,Cara Losch,East
211,3U25FK08,Jonathan Berthelot,GTX Basic,Isdom,Won,2016-12-13,2017-03-28,519.0,0.0,,,Melvin Marxen,Central
212,KV2OFRJT,Kami Bicknell,GTXPro,,Engaging,2016-12-13,,,,,,Summer Sewald,West
213,CRLK4Z1P,Maureen Marcano,GTX Basic,Kan-code,Won,2016-12-13,2017-03-04,524.0,0.0,,,Summer Sewald,West
214,OGENAT0L,Zane Levy,GTX Basic,Singletechno,Won,2016-12-13,2017-03-27,552.0,0.0,,,Summer Sewald,West
215,F57JWIDF,Gladys Colclough,GTX Plus Basic,Konmatfix,Won,2016-12-14,2017-03-02,970.0,0.0,,,Melvin Marxen,Central
216,ERFRHR3Z,Hayden Neloms,MG Advanced,,Engaging,2016-12-14,,,,,,Celia Rouche,West
217,J53D8EOL,Kary Hendrixson,GTX Plus Basic,Hottechi,Engaging,2016-12-14,,,,,,Summer Sewald,West
218,LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,2016-12-14,2017-03-13,1046.0,0.0,,,Summer Sewald,West
219,MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,2016-12-14,2017-03-14,988.0,0.0,,,Summer Sewald,West
220,CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-14,2017-03-22,547.0,0.0,,,Dustin Brinkmann,Central
221,J32XDDAW,Markita Hansen,GTX Basic,,Engaging,2016-12-14,,,,,,Celia Rouche,West
222,NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,2016-12-14,2017-03-04,0.0,,,,Summer Sewald,West
223,6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,2016-12-14,2017-03-31,54.0,0.0,,,Dustin Brinkmann,Central
224,WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,2016-12-14,2017-03-20,57.0,0.0,,,Cara Losch,East
225,4K750D6F,Violet Mclelland,MG Special,Yearin,Won,2016-12-14,2017-03-18,55.0,0.0,,,Cara Losch,East
226,94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2016-12-15,2017-03-15,5765.0,1.0,,,Dustin Brinkmann,Central
227,TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,2016-12-15,2017-03-16,639.0,0.0,,,Rocco Neubert,East
228,G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,2016-12-15,2017-03-15,5100.0,1.0,,,Summer Sewald,West
229,1ZDDZD8B,Markita Hansen,MG Special,,Engaging,2016-12-15,,,,,,Celia Rouche,West
230,96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-15,2017-03-07,4906.0,1.0,,,Celia Rouche,West
231,EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2016-12-16,,,,,,Rocco Neubert,East
232,RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,2016-12-16,,,,,,Rocco Neubert,East
233,JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,1037.0,0.0,,,Rocco Neubert,East
234,EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,537.0,0.0,,,Summer Sewald,West
235,JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,2016-12-16,2017-03-09,4694.0,1.0,,,Summer Sewald,West
236,OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,560.0,0.0,,,Dustin Brinkmann,Central
237,YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2016-12-16,2017-03-13,589.0,0.0,,,Dustin Brinkmann,Central
238,H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,493.0,0.0,,,Rocco Neubert,East
239,1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,50.0,0.0,,,Dustin Brinkmann,Central
240,LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,492.0,0.0,,,Celia Rouche,West
241,PYOFK7ZD,Cassey Cress,GTX Basic,,Engaging,2016-12-17,,,,,,Rocco Neubert,East
242,DWUXMAGZ,Corliss Cosme,GTX Plus Pro,,Engaging,2016-12-17,,,,,,Cara Losch,East
243,3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,1255.0,0.0,,,Cara Losch,East
244,Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463.0,0.0,,,Melvin Marxen,Central
245,IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,0.0,,,,Rocco Neubert,East
246,NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,605.0,0.0,,,Rocco Neubert,East
247,NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,1315.0,0.0,,,Celia Rouche,West
248,I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,559.0,0.0,,,Dustin Brinkmann,Central
249,PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557.0,0.0,,,Dustin Brinkmann,Central
250,K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,48.0,0.0,,,Cara Losch,East
251,9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,6282.0,1.0,,,Dustin Brinkmann,Central
252,6SN2RQJX,Vicki Laflamme,MG Special,,Engaging,2016-12-17,,,,,,Celia Rouche,West
253,W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,3246.0,1.0,,,Dustin Brinkmann,Central
254,NKPH3EFG,Cassey Cress,MG Advanced,,Engaging,2016-12-18,,,,,,Rocco Neubert,East
255,GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514.0,0.0,,,Melvin Marxen,Central
256,6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132.0,0.0,,,Rocco Neubert,East
257,18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,5918.0,1.0,,,Cara Losch,East
258,127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,2016-12-18,2017-03-18,0.0,,,,Summer Sewald,West
259,U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,0.0,,,,Summer Sewald,West
260,RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,0.0,,,,Celia Rouche,West
261,N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,2016-12-18,,,,,,Cara Losch,East
262,NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,2955.0,1.0,,,Dustin Brinkmann,Central
263,FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-18,2017-03-21,3742.0,1.0,,,Celia Rouche,West
264,YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,64.0,0.0,,,Cara Losch,East
265,G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,0.0,,,,Cara Losch,East
266,125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,2016-12-19,,,,,,Celia Rouche,West
267,LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164.0,0.0,,,Celia Rouche,West
268,8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2016-12-19,2017-03-07,65.0,0.0,,,Celia Rouche,West
269,88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0.0,,,,Melvin Marxen,Central
270,UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441.0,0.0,,,Summer Sewald,West
271,S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0.0,,,,Melvin Marxen,Central
272,MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,2016-12-19,2017-03-16,4907.0,1.0,,,Celia Rouche,West
273,L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,0.0,,,,Dustin Brinkmann,Central
274,3ECHUPQY,Daniell Hammack,GTX Plus Basic,,Engaging,2016-12-20,,,,,,Rocco Neubert,East
275,3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,3269.0,1.0,,,Melvin Marxen,Central
276,VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,2016-12-20,2017-03-12,579.0,0.0,,,Rocco Neubert,East
277,ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,0.0,,,,Melvin Marxen,Central
278,TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,0.0,,,,Summer Sewald,West
279,FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,2016-12-20,2017-03-31,51.0,0.0,,,Summer Sewald,West
280,1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,2016-12-20,2017-03-08,64.0,0.0,,,Celia Rouche,West
281,8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,2016-12-20,2017-03-08,60.0,0.0,,,Cara Losch,East
282,2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186.0,0.0,,,Rocco Neubert,East
283,EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,3577.0,1.0,,,Cara Losch,East
284,5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020.0,0.0,,,Rocco Neubert,East
285,K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,2016-12-21,,,,,,Celia Rouche,West
286,79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,2016-12-21,2017-03-23,53.0,0.0,,,Celia Rouche,West
287,2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,0.0,,,,Melvin Marxen,Central
288,IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,0.0,,,,Summer Sewald,West
289,QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,2016-12-21,2017-03-08,4719.0,1.0,,,Summer Sewald,West
290,62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,546.0,0.0,,,Dustin Brinkmann,Central
291,5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212.0,0.0,,,Melvin Marxen,Central
292,4H2QMS78,Vicki Laflamme,GTX Basic,,Engaging,2016-12-21,,,,,,Celia Rouche,West
293,S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0.0,,,,Celia Rouche,West
294,44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0.0,,,,Dustin Brinkmann,Central
295,N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,5533.0,1.0,,,Melvin Marxen,Central
296,4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,3295.0,1.0,,,Summer Sewald,West
297,YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,45.0,0.0,,,Celia Rouche,West
298,S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,56.0,0.0,,,Cara Losch,East
299,SQLYCFGV,Zane Levy,GTXPro,Opentech,Engaging,2016-12-22,,,,,,Summer Sewald,West
300,EUG019AS,Corliss Cosme,GTX Basic,,Engaging,2016-12-23,,,,,,Cara Losch,East
301,IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,2016-12-23,,,,,,Rocco Neubert,East
302,01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,2016-12-23,2017-03-20,4247.0,1.0,,,Melvin Marxen,Central
303,M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,3440.0,1.0,,,Melvin Marxen,Central
304,ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,2016-12-23,2017-03-02,5040.0,1.0,,,Summer Sewald,West
305,3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,469.0,0.0,,,Melvin Marxen,Central
306,EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,58.0,0.0,,,Dustin Brinkmann,Central
307,R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2955.0,1.0,,,Dustin Brinkmann,Central
308,L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,5228.0,1.0,,,Cara Losch,East
309,J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358.0,1.0,,,Melvin Marxen,Central
310,TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0.0,,,,Celia Rouche,West
311,A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,517.0,0.0,,,Melvin Marxen,Central
312,NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615.0,0.0,,,Dustin Brinkmann,Central
313,LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0.0,,,,Melvin Marxen,Central
314,I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,62.0,0.0,,,Dustin Brinkmann,Central
315,B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711.0,1.0,,,Melvin Marxen,Central
316,F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,2016-12-25,2017-03-23,0.0,,,,Rocco Neubert,East
317,PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510.0,0.0,,,Cara Losch,East
318,X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,2016-12-25,2017-03-25,4891.0,1.0,,,Melvin Marxen,Central
319,OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926.0,0.0,,,Celia Rouche,West
320,RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,56.0,0.0,,,Dustin Brinkmann,Central
321,AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,2016-12-25,,,,,,Summer Sewald,West
322,KFPM2LJW,Rosalina Dieter,GTX Basic,,Engaging,2016-12-25,,,,,,Celia Rouche,West
323,F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47.0,0.0,,,Cara Losch,East
324,GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0,,,,Melvin Marxen,Central
325,U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,6490.0,1.0,,,Summer Sewald,West
326,B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,2016-12-26,,,,,,Summer Sewald,West
327,C8TV7R8A,Kary Hendrixson,GTXPro,,Engaging,2016-12-26,,,,,,Summer Sewald,West
328,9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,3841.0,1.0,,,Melvin Marxen,Central
329,2VCDVCIZ,Kary Hendrixson,GTX Basic,,Engaging,2016-12-27,,,,,,Summer Sewald,West
330,WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256.0,1.0,,,Summer Sewald,West
331,VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0.0,,,,Celia Rouche,West
332,1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0.0,,,,Celia Rouche,West
333,MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625.0,0.0,,,Dustin Brinkmann,Central
334,0U3WVJO0,Corliss Cosme,GTXPro,,Engaging,2016-12-28,,,,,,Cara Losch,East
335,0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,2016-12-28,2017-03-16,0.0,,,,Melvin Marxen,Central
336,8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,2016-12-28,2017-03-22,3952.0,1.0,,,Melvin Marxen,Central
337,PMMW9JX3,Kary Hendrixson,GTX Basic,,Engaging,2016-12-28,,,,,,Summer Sewald,West
338,MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515.0,1.0,,,Summer Sewald,West
339,FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57.0,0.0,,,Rocco Neubert,East
340,PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51.0,0.0,,,Dustin Brinkmann,Central
341,RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803.0,1.0,,,Celia Rouche,West
342,G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459.0,1.0,,,Dustin Brinkmann,Central
343,4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148.0,1.0,,,Dustin Brinkmann,Central
344,2HT2R2GY,Cassey Cress,GTX Plus Pro,,Engaging,2016-12-29,,,,,,Rocco Neubert,East
345,83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002.0,1.0,,,Cara Losch,East
346,J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351.0,1.0,,,Cara Losch,East
347,52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571.0,0.0,,,Melvin Marxen,Central
348,QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601.0,0.0,,,Summer Sewald,West
349,13GM5I6M,Kami Bicknell,GTXPro,,Engaging,2016-12-29,,,,,,Summer Sewald,West
350,93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576.0,0.0,,,Celia Rouche,West
351,J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,52.0,0.0,,,Melvin Marxen,Central
352,A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185.0,0.0,,,Summer Sewald,West
353,8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0.0,,,,Rocco Neubert,East
354,4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56.0,0.0,,,Celia Rouche,West
355,9IA34L8S,Vicki Laflamme,GTX Basic,,Engaging,2016-12-29,,,,,,Celia Rouche,West
356,FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,54.0,0.0,,,Cara Losch,East
357,S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,2016-12-29,2017-03-13,4818.0,1.0,,,Summer Sewald,West
358,Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087.0,1.0,,,Dustin Brinkmann,Central
359,DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116.0,0.0,,,Rocco Neubert,East
360,Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510.0,0.0,,,Melvin Marxen,Central
361,5T8Q2YID,Elease Gluck,MG Special,,Engaging,2017-01-01,,,,,,Celia Rouche,West
362,JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565.0,0.0,,,Melvin Marxen,Central
363,AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633.0,0.0,,,Summer Sewald,West
364,BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,3962.0,1.0,,,Rocco Neubert,East
365,UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,3672.0,1.0,,,Celia Rouche,West
366,BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,2017-01-01,,,,,,Summer Sewald,West
367,FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,2017-01-01,2017-03-18,4586.0,1.0,,,Summer Sewald,West
368,PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60.0,0.0,,,Dustin Brinkmann,Central
369,O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,2017-01-02,,,,,,Cara Losch,East
370,TLOHEQ18,Corliss Cosme,GTX Plus Basic,,Engaging,2017-01-02,,,,,,Cara Losch,East
371,F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572.0,0.0,,,Melvin Marxen,Central
372,IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550.0,0.0,,,Summer Sewald,West
373,06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,2017-01-02,2017-03-17,4125.0,1.0,,,Summer Sewald,West
374,12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,3647.0,1.0,,,Melvin Marxen,Central
375,91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,573.0,0.0,,,Dustin Brinkmann,Central
376,0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542.0,0.0,,,Cara Losch,East
377,NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,3479.0,1.0,,,Rocco Neubert,East
378,NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0.0,,,,Rocco Neubert,East
379,I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012.0,0.0,,,Melvin Marxen,Central
380,EWDOBEM6,Hayden Neloms,MG Special,,Engaging,2017-01-03,,,,,,Celia Rouche,West
381,1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990.0,0.0,,,Summer Sewald,West
382,N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,2017-01-03,2017-03-18,4374.0,1.0,,,Summer Sewald,West
383,77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0.0,,,,Summer Sewald,West
384,IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,1054.0,0.0,,,Summer Sewald,West
385,NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,55.0,0.0,,,Celia Rouche,West
386,OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0.0,,,,Cara Losch,East
387,5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073.0,0.0,,,Rocco Neubert,East
388,TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0.0,,,,Dustin Brinkmann,Central
389,QM6VR1H5,Daniell Hammack,GTX Plus Pro,,Engaging,2017-01-04,,,,,,Rocco Neubert,East
390,QR2BDRAI,James Ascencio,MG Advanced,,Engaging,2017-01-04,,,,,,Summer Sewald,West
391,Z75ND4JF,Kary Hendrixson,GTX Basic,,Engaging,2017-01-04,,,,,,Summer Sewald,West
392,CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,586.0,0.0,,,Summer Sewald,West
393,ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,2017-01-04,2017-05-05,4667.0,1.0,,,Melvin Marxen,Central
394,SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880.0,0.0,,,Celia Rouche,West
395,ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,3676.0,1.0,,,Celia Rouche,West
396,CGWJ1WHI,Wilburn Farren,MG Special,,Engaging,2017-01-04,,,,,,Cara Losch,East
397,279625VN,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-05,2017-03-25,0.0,,,,Dustin Brinkmann,Central
398,M16D8PYH,Daniell Hammack,GTX Plus Pro,,Engaging,2017-01-05,,,,,,Rocco Neubert,East
399,RK52YU8S,Darcel Schlecht,GTXPro,Treequote,Lost,2017-01-05,2017-03-09,0.0,,,,Melvin Marxen,Central
400,E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,0.0,,,,Cara Losch,East
